0:40:50,2450.0,18060,156,5.2,-0.3,2.5,1,409,470,811,-10.2
0:42:35,2555.0,18360,147,6.3,-0.7,2.5,-14,407,466,840,-11.5
0:44:12,2652.0,18940,134,7.5,-1.2,2.5,-31,404,455,865,-13.5
0:45:48,2748.0,18350,168,4.4,0.1,2.5,26,410,471,888,-10.5
0:46:45,2805.0,18090,176,3.8,0.4,2.5,50,416,448,901,-9.5
0:47:35,2855.0,17680,186,3.3,0.7,2.5,83,420,484,912,-7.8
0:49:30,2970.0,18360,156,5.2,-0.2,2.5,1,480,469,940,-11.2
