00:37:19,2239.0,6060,161,5.3,0.00,2.80,0.00,462.00,486.00,664.00,5.5
00:39:11,2351.0,6350,150,6.3,-0.40,2.80,-23.00,458.00,482.00,694.00,4.5
00:41:24,2484.0,6550,140,7.3,-0.90,2.80,-29.00,454.00,477.00,730.00,3.5
00:42:56,2576.0,6880,130,8.5,-1.50,2.80,-46.00,449.00,473.00,755.00,2.5
00:45:41,2741.0,6160,173,4.5,0.40,2.80,26.00,465.00,489.00,798.00,5
00:47:20,2840.0,5810,179,4.1,0.60,2.80,40.00,472.00,496.00,825.00,6.2
00:48:40,2920.0,5310,192,3.4,1.00,2.80,83.00,482.00,505.00,846.00,8.2
